Id,Hazard
637,4.04877288404
638,3.34628143098
639,3.8836962629
640,4.3941658478
643,3.89745214048
645,2.99725406382
646,5.28363127087
647,2.65748524743
649,3.48252803164
650,3.26036461442
654,3.96359250781
656,1.68374888985
657,4.18278891393
661,4.8759614252
662,2.96202692026
663,4.11178793597
664,3.09884526048
667,3.95648885549
668,4.18124953105
672,2.87228634539
673,3.58890083994
675,4.75162226402
676,2.98110185526
677,3.8402208707
678,4.43644514288
679,4.69448397113
682,2.18543798276
684,3.17435541248
686,3.75189392084
687,13.8436128629
688,3.48305704806
689,2.88896463938
690,3.35444809661
691,4.47679418238
693,3.5101957368
694,3.47658322014
695,2.85014897111
696,3.04515860474
699,4.68969482606
702,5.38067369722
703,2.72479673279
704,2.33261021664
705,2.56814575575
708,3.75422975915
709,3.31772379763
710,3.43468567178
711,3.95157771143
712,4.65325697657
713,4.74642962848
714,3.43108423512
724,4.72441506176
725,3.47515973359
727,1.75154085127
729,3.71752394902
731,4.50550788567
732,3.7924561097
735,4.37292065369
736,3.92197891551
738,4.18424009589
739,3.33508480248
741,5.16179761773
744,2.88001160367
745,4.41335602747
749,5.24410252938
750,3.26262558441
753,3.15939170955
754,3.17060042273
756,3.07569375424
759,5.95016321716
763,3.04549986385
764,2.79221379339
765,4.94091761941
770,4.70623093863
773,3.84305641299
774,3.49722153339
778,3.11251221306
780,3.85397183639
781,6.44539759448
783,26.4130657513
784,3.37490135592
790,3.48637519388
791,4.35617586846
792,3.4834194548
793,2.27462921405
794,3.53387865589
795,2.88499137713
796,3.65311596327
801,6.54052468828
802,4.47623626213
805,4.4303935332
808,3.72689015386
809,3.93491455364
813,4.01366744452
814,5.82048778418
815,1.36919735441
816,5.10873343791
817,2.37438553991
821,3.0848190876
822,3.84003127627
823,3.19039596765
825,3.22293599984
826,3.94790841658
830,1.79968409137
832,5.33883311648
833,3.72635005268
835,2.15073992003
837,2.4699863545
838,2.04347736522
839,2.95363708139
841,4.86041922552
842,2.3507934819
844,5.12955355574
853,2.73146336687
855,3.94111252266
858,3.78710284099
859,3.31190995471
860,3.38685590207
861,2.9027243981
862,2.62167496466
868,2.25870878286
869,6.7871055332
874,4.87180591948
875,2.79646314015
877,4.33716893957
879,3.43424149931
885,4.61066215012
886,3.61287787329
887,3.66922499135
892,4.29055457256
894,3.837514707
896,4.27067483649
898,2.33969590558
899,4.23896789344
900,3.94673272371
901,2.31656448569
903,5.07739557626
904,7.07455511531
906,3.55677351542
907,4.93836012134
908,3.446769163
909,2.50132411321
915,3.81796548966
916,6.2321943982
917,3.91391879331
921,2.69169560275
922,4.95910818363
923,5.23036297989
924,4.16536923547
927,4.56239714586
929,2.27808107886
932,3.18047208388
934,2.06755309525
935,6.31362455533
937,4.10759578742
940,3.31396201293
944,6.05456171351
946,4.48576401154
948,5.30586693183
950,6.44571194689
952,3.30356026202
953,4.38854494044
956,3.01614401596
959,3.28392932077
960,3.98577453141
961,3.12049908584
962,5.23249422956
966,3.83056384748
968,5.17508655408
969,3.6736414945
971,3.97147668073
972,3.77623515699
978,2.73514433113
983,4.61525865264
984,5.30360276029
985,4.14720274292
987,2.96631492609
988,4.46835282364
989,3.22784945686
991,3.70607759668
992,2.86944452166
993,3.31580153064
997,3.50848989451
999,1.40292983243
1003,1.63991526417
1006,4.56199551014
1007,4.76208058219
1013,3.71661310656
1015,3.58993233506
1016,2.39034293161
1017,2.65887638183
1018,7.19021000195
1019,3.82046710668
1020,3.84860597189
1021,3.86000740534
1023,2.63599857294
1025,3.79987688092
1027,3.25834326249
1028,5.47039598461
1029,3.73476818627
1032,5.10238984536
1035,2.53194364675
1039,2.41435710231
1040,4.88470986454
1041,1.7277843432
1043,2.36614036536
1045,4.12273444586
1046,6.85330682596
1049,4.39700259868
1054,5.04909237662
1056,5.18586179443
1057,3.65164550926
1058,3.92660041731
1060,6.94498669225
1061,3.59269485584
1062,3.77324768158
1063,4.32380631692
1066,3.57377472531
1071,3.6740185036
1072,2.87426626723
1076,5.79407951143
1077,3.08749587263
1078,3.27661562999
1082,3.94311786696
1083,3.19117275334
1085,4.38198533304
1086,3.76186368485
1088,4.36648963757
1089,6.21850562535
1090,4.61777527231
1093,3.39900240386
1094,4.30422891819
1095,4.86038893124
1096,3.8877374802
1097,3.02667080827
1098,4.39785334646
1103,3.3231959145
1104,3.91588729546
1109,3.10593608935
1110,3.80813377465
1111,4.73098431835
1113,2.58050687608
1114,2.38633793018
1115,3.0142829458
1117,3.99460910368
1118,2.07165732695
1121,4.11640629954
1122,2.45585639756
1124,4.29668990043
1125,1.71353893284
1126,4.37351563133
1127,3.37089099625
1128,4.92867275229
1130,3.03227440432
1132,4.29219577441
1135,4.70067546409
1136,3.47410274912
1139,7.73907201985
1140,3.47588312663
1141,2.55131881682
1147,4.64709134687
1150,6.62311802493
1152,4.31414885108
1154,4.51721439504
1157,2.0969434374
1158,2.6752733864
1160,4.50304556497
1162,4.4775013836
1163,2.301668325
1164,4.45097356084
1171,3.69260934065
1173,3.12196882271
1174,4.50614972673
1176,3.89902954274
1178,3.87413862607
1182,4.63749320551
1185,4.14056328503
1188,2.53796083454
1189,2.43455919102
1192,5.18733915877
1194,3.32725753368
1195,4.31417499085
1199,3.70663129539
1200,2.46284804723
1203,4.53144747197
1204,6.66090230697
1206,5.074677778
1209,4.10065932942
1214,4.37879795103
1215,4.02944365571
1217,3.09961365643
1219,5.96793276971
1220,4.40969472438
1221,3.08812317057
1222,5.32961078958
1223,2.54782406072
1225,5.38147754341
1226,2.17587083021
1228,4.01659574243
1229,4.13581953511
1231,2.13297912737
1233,3.12199960323
1234,3.38945450284
1235,2.14911624656
1236,4.03015427629
1238,5.11825615867
1240,5.00539931403
1241,4.27921745819
1242,8.08347549975
1244,3.10117813753
1245,2.45265236861
1248,3.76335688203
1250,3.08821713839
1251,3.30583386456
1252,4.65618152527
1253,5.3307896378
1255,3.61024658021
1258,3.79366042514
1261,4.08398039478
1262,4.82559422116
1267,3.49866947916
1268,3.70958576509
1270,2.7980065356
1271,6.33481966696
1274,4.73106922451
1275,2.31733072614
1276,4.84706830731
1277,2.53499448214
1279,3.37286174372
1280,6.14169034182
1281,3.70216002057
1282,5.38017924527
1285,4.86668076063
1289,2.50052543734
1293,2.61348472047
1294,4.98993529545
1295,4.36878188134
1296,3.88665681681
1298,5.69251567409
1300,3.96540626418
1301,3.72766749011
1302,2.41315193516
1303,1.99923285824
1304,5.2343889802
1306,3.20041217675
1308,4.82645496905
1311,4.44861937351
1312,2.26062400612
1313,4.12529143967
1314,3.80982277501
1315,2.86760969845
1316,2.57211912012
1317,4.91793143113
1319,3.49845759121
1320,2.45386455937
1321,4.43513250456
1322,6.11910986682
1324,3.23970671383
1326,3.77416027492
1327,4.34591835794
1328,2.66413900186
1329,3.27679015334
1330,6.21733638827
1332,4.0586225083
1333,5.53068705683
1334,4.7206271959
1335,2.09477581191
1336,3.76326017678
1339,2.94983077622
1344,2.56332363096
1346,5.4207192278
1350,3.15730703233
1351,4.24520327417
1352,3.1604267734
1354,2.65279152977
1356,1.78942694337
1358,4.54096561335
1359,4.94508251227
1361,2.8774244419
1363,3.14119502333
1364,2.84459844848
1366,2.73068943835
1368,3.83706675167
1370,2.51630862494
1371,2.58198850676
1374,5.17847609521
1375,2.84042839755
1376,4.2504628341
1377,3.16158843701
1379,4.42405733933
1380,4.40736969097
1382,2.13645482951
1384,3.86183424413
1387,6.57735161783
1388,6.41763304769
1393,4.41820552199
1395,3.38515048003
1396,4.39696559373
1398,3.58859408013
1399,2.4677568502
1401,2.8459977307
1403,2.77592265173
1404,4.06430301989
1405,5.45307581167
1408,4.81787217064
1409,4.01755516928
1411,3.89990502743
1413,4.62211343882
1414,3.16671143217
1415,3.37876617372
1417,2.79443432947
1419,3.98376791895
1421,4.60809745935
1423,3.44386081274
1427,10.2820650352
1429,2.56977993912
1430,4.85805149423
1433,5.00827501707
1434,3.06420483277
1436,4.69010443456
1438,4.27672381924
1441,2.26800934158
1443,6.67445512439
1447,3.35515531353
1451,3.47202554847
1457,4.61314657064
1459,5.33921067106
1460,3.29049271299
1462,3.46175740562
1464,4.43523793672
1466,3.90501016313
1467,2.52825478321
1469,3.19291932686
1472,3.38104822379
1475,3.70143519344
1476,1.9594476633
1479,5.43134634416
1480,4.75103482915
1483,5.52370108352
1484,2.62117714505
1485,4.83360852285
1488,3.57713557429
1490,3.94829242364
1492,4.6561964462
1493,4.56204057702
1495,3.36855410624
1496,4.79941647384
1499,1.83234419813
1502,2.63694338592
1503,3.78404115858
1505,2.50201780712
1509,3.08649778155
1510,2.7646783977
1511,6.17523845452
1512,2.05614782838
1513,5.62002383144
1515,2.52016825657
1517,4.31570066264
1520,2.87659307073
1522,5.03535199268
1523,3.39312132023
1524,4.87065162759
1526,4.56969856572
1527,10.8349805823
1528,5.87829785584
1529,2.85400287534
1533,3.16675267623
1536,3.67903028951
1537,4.17249322121
1540,5.50765573254
1541,2.22044425667
1543,3.92229348053
1544,4.69471438986
1546,5.75091717945
1548,9.69783990173
1549,4.2452814024
1550,3.92221813647
1552,5.23637197249
1553,4.0715046637
1554,4.35400931741
1555,5.05059107097
1560,2.47926747472
1564,2.35415012573
1567,4.19105820187
1570,1.81321495748
1571,4.45322554888
1573,3.59769598156
1575,3.62912564485
1576,4.20738880148
1579,2.36391573734
1580,2.27410169968
1582,2.32869873004
1583,4.88467874881
1586,2.84162412458
1587,3.99720548419
1590,4.88857203099
1591,2.39429084979
1595,3.82941836471
1597,4.7253672082
1602,5.1421041024
1603,2.63380839058
1604,1.88043796413
1605,3.19658863545
1606,3.65372669845
1607,4.68801410063
1610,3.90973641507
1611,3.45485814609
1614,4.23158983864
1617,3.56535390799
1619,2.98965406673
1623,4.13954379062
1625,3.26297371978
1626,3.5652653301
1627,2.21764333363
1632,4.13015686131
1633,2.81310557274
1634,3.18161396671
1635,4.42486376442
1636,5.79227205407
1638,3.5714804501
1639,3.0213011724
1641,5.26707071927
1644,7.83487140152
1645,4.3248913991
1649,2.98460307221
1650,4.020772948
1651,3.89042333756
1653,5.25660147155
1654,3.80952089828
1656,4.38955998553
1657,3.00192681256
1658,3.33163285597
1659,4.55304764543
1660,4.71776207562
1661,5.45387028038
1663,2.88834567129
1664,3.85347507862
1666,3.90891850927
1667,5.21350451386
1668,4.18266035041
1669,3.28897551628
1670,5.12511249028
1671,2.62743560245
1672,2.87024776042
1678,4.46735925426
1682,3.33303663546
1683,2.76956756619
1687,5.17502462582
1689,5.74443558966
1690,2.29489988292
1692,2.788258613
1693,3.82739084226
1696,3.41181055154
1698,3.91360948276
1700,10.2447554749
1702,5.06431621234
1704,4.38320313473
1706,2.38774495863
1707,3.76317546829
1710,4.16999481566
1711,2.19131928125
1712,3.48556392394
1717,2.8849858814
1721,4.82651760023
1722,3.1352306459
1723,9.9695493247
1725,2.62159782809
1729,3.91241770906
1730,4.04843421549
1732,3.91829402598
1733,3.01923655195
1735,2.31024494081
1737,4.14211742576
1739,3.02929456832
1740,3.83740434163
1741,2.11610050783
1742,5.1813233493
1744,7.89789165706
1746,2.17493757495
1752,2.25117609825
1753,3.22797460856
1754,6.50763228982
1757,2.46968365884
1759,4.16680326653
1760,4.17844025494
1761,6.71951269366
1762,2.17435400586
1763,3.6146246514
1765,4.57452506573
1766,3.96705287595
1767,2.54381083047
1769,2.78309398849
1770,2.19424288994
1771,4.44818130755
1772,3.93327050897
1774,3.58143772506
1775,15.3514144135
1778,6.99087954704
1780,3.13087007543
1781,5.70599318066
1782,6.20714649903
1785,1.35895729754
1788,5.13675224499
1790,2.33416518448
1791,1.89002334558
1792,3.95215765466
1793,4.61643617643
1795,7.71961325294
1796,4.62004254485
1798,3.12231125257
1799,5.36012366976
1801,4.24593109445
1803,2.98469390969
1805,3.49981085357
1806,4.87244897204
1811,4.35539731424
1817,3.16296533654
1820,2.56861826054
1824,3.22043153126
1827,5.21944090954
1828,4.2767793143
1829,2.74887223938
1831,5.17298764623
1832,2.63653418702
1833,3.2579121252
1834,4.67504802039
1835,4.78614433422
1839,4.65454098357
1840,2.94179725341
1842,4.2811489787
1844,2.99007437231
1845,3.44013433953
1847,6.05958258631
1848,4.88164605402
1851,4.8149768201
1852,5.16384891691
1853,4.18021422721
1857,4.7087729873
1860,3.18651437162
1861,2.74299515367
1863,6.52006238895
1864,5.43467578358
1865,2.93343258524
1867,4.35934628382
1868,5.75899670123
1870,3.99943398774
1871,3.74205658458
1873,3.69974993303
1875,2.43987314131
1876,4.53046728864
1878,4.37643892011
1881,2.84635432494
1883,2.63690486026
1884,7.5039257165
1885,3.41892269929
1887,3.73426715757
1888,2.22381804305
1889,3.36716954906
1890,3.6427487746
1892,4.21952168044
1895,1.90591445419
1896,2.38654936901
1899,2.30424244825
1901,3.55145904513
1907,6.44686178509
1908,4.59068483971
1912,4.13709201628
1913,6.29100874891
1914,3.24337397241
1920,3.57692377327
1921,2.82220063124
1925,3.92324696125
1926,3.81623582474
1927,3.80545222353
1929,2.60830620486
1930,8.36555451253
1931,1.67290549792
1932,2.46649939845
1933,2.49646335398
1935,3.96787873561
1936,2.79960179565
1937,3.35572748324
1939,3.75546875622
1940,5.1336541348
1943,5.08658521798
1946,4.09532810272
1949,4.3305333203
1951,2.57306041085
1952,2.95220015686
1956,3.76110762019
1957,4.0530283956
1958,3.20979657773
1959,4.77665409664
1960,4.90885341954
1962,2.88065800125
1963,4.35234080977
1964,1.41188000949
1965,3.35355493922
1968,3.24433104318
1969,4.27860650056
1972,7.166731417
1976,3.67004737841
1979,4.30649245003
1981,4.8573770965
1985,3.32429453248
1988,4.88494630917
1991,2.79363884692
1994,4.87068618875
1995,7.41351078486
1998,4.6018490323
2001,6.59102926456
2002,3.80735554184
2003,6.62245216409
2005,4.7490656565
2006,2.9853447567
2007,3.57313268218
2010,2.42678681503
2012,5.81084264615
2014,5.26280394188
2015,4.02704402521
2017,6.69330459366
2019,2.80360893331
2020,3.29148612463
2021,2.15693730212
2023,5.6124096251
2024,3.03871957044
2026,3.6983202613
2027,1.8822045671
2028,3.13267044277
2029,6.56990077425
2030,3.47268599048
2031,3.5321148485
2032,5.83977692022
2033,2.16682291259
2036,3.62943717633
2037,6.17784134937
2038,3.70637452908
2040,2.86031535324
2042,3.13556733991
2045,4.21378151529
2046,3.31189933116
2048,3.60378324596
2053,6.87064105997
2054,3.16165286167
2061,5.62286936068
2064,2.25777477104
2066,2.74890188418
2067,2.89947730263
2068,4.89861609422
2070,4.97137019859
2075,2.29955353326
2079,4.92283851643
2082,2.39845826678
2084,3.29497358453
2086,4.42501487397
2088,2.42055699177
2089,4.59911612311
2092,5.75527788977
2093,3.74113514443
2096,4.39512671337
2098,4.10199220741
2104,1.68931699356
2106,2.07322928651
2112,3.50719920817
2113,2.46163328429
2114,4.11713346341
2121,5.29169916385
2125,3.27785331453
2130,2.33882137265
2131,5.20696549543
2134,1.73149783538
2141,2.90002753557
2143,2.72770373841
2146,3.43808287101
2147,3.20685308271
2148,3.74169720549
2151,3.54479038638
2155,2.76769188151
2156,4.06610726411
2158,3.30295179023
2159,4.28924866941
2160,3.46550507527
2164,4.95284852875
2165,4.64813972363
2166,3.77963821215
2170,5.23574060889
2171,2.97137865808
2173,2.77339293916
2175,4.19029764413
2176,2.88506081071
2177,3.03743115081
2178,4.07845474391
2179,5.90946764208
2182,4.34466336451
2187,3.51887012916
2188,3.95243627459
2193,2.68782652507
2194,4.44544817938
2197,3.37590209925
2199,4.14461079159
2200,5.16806693326
2202,2.97084914404
2203,4.0423198639
2206,2.56779430803
2207,6.46951471613
2209,4.1124015982
2216,4.45738604696
2218,3.04957989044
2219,3.27039182833
2221,5.34863422978
2222,3.82331939995
2223,3.37682217087
2228,7.9992029594
2232,2.63966882885
2233,3.40330233414
2234,3.88656601878
2235,1.91029115414
2236,3.80089036092
2237,2.3570716624
2238,4.9166110183
2239,3.55339885383
2241,3.1691781507
2243,4.27642424051
2244,1.79986869128
2245,3.20190703194
2250,2.87890516441
2251,3.45512016341
2252,3.00287798801
2254,4.78859812509
2258,2.05376112701
2263,2.19610466559
2265,5.62447877032
2266,3.93549444582
2267,2.1443232039
2268,3.61440567399
2270,4.37153607659
2275,3.97742487559
2276,2.05215224036
2279,2.96209985278
2281,3.14699167202
2284,3.20159172728
2289,4.2552333357
2290,8.21474043538
2292,3.22971121334
2293,3.25263781028
2294,2.45211770321
2301,4.55003305022
2302,2.51568890929
2303,3.85278309328
2305,4.54156390174
2306,3.01550079557
2308,5.12442496921
2309,5.15609243945
2310,4.21930262035
2312,4.72247890002
2313,4.01880442178
2314,5.09779625138
2316,3.84840228464
2317,4.22981082963
2320,3.77813821637
2321,3.63053972491
2322,4.92871457681
2323,3.84831475409
2324,2.70517397862
2328,2.83009965316
2329,3.76801143383
2332,7.71169923873
2333,6.33457962098
2334,4.20639769596
2335,3.60215908157
2336,2.54283556882
2337,5.77651408551
2338,3.58173380434
2343,4.15980201758
2345,3.5973979001
2349,3.58702642135
2350,5.2447376338
2351,1.82382994445
2352,6.09602812963
2354,3.12727783495
2356,6.82059968484
2358,2.40319842313
2360,4.64676690743
2362,4.08164388548
2364,6.65939233059
2366,2.91414213408
2369,3.12819694225
2370,4.89649346216
2371,3.19994855589
2372,3.43555099507
2377,1.80869336006
2378,4.40713472669
2380,2.81246050405
2382,1.92936482339
2385,3.26805520867
2387,2.68213917734
2388,4.017472824
2389,3.95668577031
2392,4.69132121177
2396,5.18057978808
2398,3.76263465835
2401,3.67144965265
2402,2.76487261205
2404,7.89293048997
2405,3.2622997069
2406,3.97106910947
2408,4.47965486145
2414,3.69396753819
2415,3.56133540893
2416,3.30154356145
2417,3.36717313379
2420,3.6475239545
2421,4.47937452074
2423,4.41453805556
2424,2.5264935202
2426,4.86047781543
2427,3.59743685788
2429,4.29576408243
2430,3.42062261605
2432,4.2576909639
2436,4.58033358916
2437,2.7767144699
2439,3.87953135382
2440,2.38710953173
2443,4.78692952912
2446,2.4884515395
2447,3.35683552849
2448,3.23371812119
2449,4.4828425044
2450,3.59705594928
2455,4.73118592904
2458,4.40653307103
2464,4.37463357498
2466,3.62123999135
2468,4.09632410394
2469,4.15105004057
2472,3.22603949615
2473,4.27231027347
2474,5.59829367543
2475,3.0985431431
2476,2.26620824088
2478,5.10250198956
2479,5.38576663034
2484,2.11608427237
2485,2.55608068961
2487,5.36196063941
2494,3.00994595298
2495,3.67225021769
2498,4.31944302087
2499,2.65486169317
2501,3.78117070637
2503,5.55402753863
2507,2.95710771843
2508,5.98374898889
2509,5.23132085079
2515,3.53027408074
2516,3.09258391926
2517,5.33525844568
2520,3.11009980773
2522,2.85175929329
2524,3.95702282842
2525,4.2225234873
2526,5.3150521149
2527,3.95279947976
2529,3.81160187028
2530,1.92854939684
2531,3.82763044729
2534,5.20598270823
2541,3.7598153931
2545,2.24245610597
2547,3.24039497324
2548,3.30050201809
2549,8.86702534063
2550,3.36333381213
2552,3.73240369301
2553,2.56641126967
2554,3.01443383855
2560,3.61192117285
2561,2.5887927859
2564,4.41685545494
2567,3.13867864281
2573,3.65343082939
2576,3.03884616546
2578,2.85086239693
2579,2.38641057221
2580,5.22474001799
2583,4.27420439741
2584,3.73573793049
2587,4.27093384427
2588,6.53156626691
2590,3.83059990531
2591,2.99330318799
2592,5.11042631488
2593,5.71053789092
2597,4.13101906086
2604,6.42179404378
2607,4.71524027131
2610,2.82135142898
2611,2.3080502375
2615,4.85788788054
2616,4.0964075329
2617,4.36399349605
2618,3.82157740097
2619,3.27144392521
2620,5.5082740375
2621,4.23458031338
2622,4.51980555087
2624,3.36683581991
2625,4.1071404679
2626,3.88090953865
2627,2.47821273577
2628,5.9763446876
2631,3.09495713627
2635,4.36945270902
2636,2.39766585662
2639,4.67383418913
2640,3.5149924758
2641,4.15268917439
2643,4.54679838252
2645,5.20173805395
2646,4.10101339623
2647,3.99786431369
2650,2.88924940448
2656,2.43816916646
2659,4.83618318843
2660,3.47049823999
2662,2.69204736139
2663,4.60020067859
2665,5.31693317233
2668,9.17690123438
2669,3.63236823924
2670,4.07774307239
2671,5.00405348036
2682,9.40736123125
2683,4.76513195756
2687,4.23757180907
2692,2.88719995692
2694,4.32627320485
2697,4.58921484756
2701,3.71456013449
2703,7.76022055161
2704,4.64704194613
2706,5.91058822422
2707,2.69062753304
2708,3.37994833681
2710,4.01123633801
2713,4.32350330626
2715,4.72400970304
2716,4.22864403674
2717,4.0284443101
2721,4.69034054943
2722,4.1684993291
2724,2.90602869692
2729,3.81183388009
2730,3.96017029833
2731,3.50203286016
2734,6.37432808736
2735,3.32907125716
2736,4.92417106735
2739,3.65877344717
2741,2.13134661103
2742,4.37199906429
2744,4.10173982222
2747,3.45996400268
2748,4.3589971682
2750,3.50647093819
2752,3.43501071347
2754,4.33482935195
2756,4.12663046879
2757,3.96536181013
2758,3.92224449621
2763,3.34787081969
2764,4.42069215726
2765,3.53642235132
2767,2.51665300278
2768,2.22983307181
2772,3.62033261506
2773,3.23093876282
2774,5.22542231657
2776,5.60035498642
2777,3.51815655086
2778,7.3691012435
2782,4.05671978202
2783,2.62544483985
2785,4.04522950528
2787,2.72841955428
2791,5.47662909151
2793,5.07995640563
2795,5.06452296851
2797,4.76888911267
2799,7.13790873795
2800,5.331791175
2801,3.22391907483
2802,3.44155456961
2805,2.50152803526
2806,2.94178087591
2808,2.69309069152
2809,7.58305432465
2812,3.76225189513
2815,6.44287702669
2821,3.04188640715
2822,3.26258327463
2825,3.53170309014
2827,3.7437302732
2828,4.55818802265
2829,3.48633307532
2832,3.77279399179
2834,3.20181999078
2836,4.56576133231
2838,4.2834818887
2839,4.18988831069
2842,3.56375343669
2844,2.71775177558
2847,3.17308587618
2851,4.88286528547
2854,3.83158736072
2857,4.56642427771
2858,3.00794748135
2859,3.08176473588
2860,2.30925395991
2861,4.84358256479
2862,4.73538578378
2864,2.6669014192
2865,5.50306092999
2866,3.26102373008
2868,2.99744195527
2869,3.62107214927
